timestep,datetime,Hydro 16,Hydro 17,Hydro 18,Hydro 19,Hydro 20,Hydro 21,Hydro 22,Hydro 23,Hydro 24,Hydro 25,Hydro 26,Hydro 27,Hydro 28,Hydro 29,Hydro 30,Hydro 31,Hydro 32,Hydro 33,Hydro 34,Hydro 35,Hydro 40,Hydro 41,Hydro 42,Hydro 43,Wind 10,Wind 11,Wind 12,Wind 13,Wind 14,Wind 15,Wind 16,Wind 17,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Solar 10,Solar 11,Solar 12,Solar 13,Solar 14,Solar 15,Solar 16,Solar 17,Solar 18,Solar 19,Solar 01,Solar 20,Solar 21,Solar 22,Solar 23,Solar 24,Solar 25,Solar 26,Solar 27,Solar 28,Solar 29,Solar 02,Solar 30,Solar 31,Solar 32,Solar 33,Solar 34,Solar 35,Solar 36,Solar 37,Solar 38,Solar 39,Solar 03,Solar 40,Solar 41,Solar 42,Solar 43,Solar 44,Solar 45,Solar 46,Solar 47,Solar 48,Solar 49,Solar 04,Solar 50,Solar 51,Solar 52,Solar 53,Solar 54,Solar 55,Solar 56,Solar 57,Solar 58,Solar 59,Solar 05,Solar 60,Solar 61,Solar 62,Solar 63,Solar 64,Solar 65,Solar 66,Solar 67,Solar 68,Solar 69,Solar 06,Solar 70,Solar 71,Solar 72,Solar 73,Solar 74,Solar 75,Solar 07,Solar 08,Solar 09,Hydro 36,Hydro 37,Hydro 38,Hydro 39
t0133,2024-01-06 13:00:00,0.23149999999999998,0.23149999999999998,0.2315,0.0055,0.0,0.0,0.0,0.0,0.0,0.23149999999999998,0.23149999999999998,0.23149999999999998,0.0,0.0,0.23149999999999998,0.23149999999999998,0.2315,0.4285,0.4285,0.2315,0.0739,0.2801,0.2801,0.07390000000000001,0.0,0.0,0.22513457961822153,0.045761688114354854,0.006527127856703701,0.367790561411664,0.0010552370201214515,0.032891038495754116,0.0,0.0,0.0,0.0,0.0,0.016639507325902532,0.0,0.0,0.0,0.6666755891168094,0.587651715747091,0.584877221028189,0.5965602690911307,0.5866122696254329,0.5867631506712697,0.6878554997201213,0.5869282653823223,0.5866728413039441,0.586616529188311,0.5527375812850782,0.6667147961002192,0.5865274766510803,0.666055616237873,0.5940973921308725,0.5850652853743621,0.5862975149675361,0.5851820623662555,0.6887154364990381,0.6665577933856401,0.6663426281069235,0.5653483877016655,0.9728502084566623,0.6600486314253727,0.6690426704385412,0.731527678197853,0.8733184952578801,0.7486799023755155,0.8962297354833204,0.8434985526061193,0.864583146720815,0.6718864855213086,0.4386764541107044,0.6718864855213086,0.6718864855213086,0.6530250479279085,0.6530250479279085,0.6530250479279085,0.6530250479279085,0.6530250479279085,0.6530250479279085,0.6530250479279085,0.6397311710491136,0.5870775622728928,0.6609772297299104,0.6312586594226874,0.660834327201577,0.6314186998441828,0.6606925944147924,0.6586010336865966,0.658405634049432,0.661104482695788,0.6610522448353608,0.6163355921247665,0.5748320736962367,0.6312066346965701,0.4409671273338939,0.2933720434129229,0.6393753893945817,0.8554250422336525,0.528041210761997,0.6345904700284704,0.6393219147063225,0.8128624381617157,0.8389135291951951,0.6880148918280743,0.74425131462854,0.6797489698176027,0.8155211857242461,0.2135643721264312,0.986755853050196,0.8214748624418466,0.5949349751462906,0.5867093269543268,0.5866566675238132,0.255,0.25485714285714284,0.0,0.0
t0134,2024-01-06 14:00:00,0.23120000000000002,0.2312,0.2312,0.0055,0.0095,0.0095,0.0095,0.0,0.0,0.2312,0.2312,0.2312,0.0,0.0,0.23120000000000002,0.23120000000000002,0.23120000000000002,0.42990000000000006,0.42990000000000006,0.23120000000000002,0.0967,0.28049999999999997,0.28049999999999997,0.09670000000000001,0.0,0.0,0.2171144063083672,0.055427078109835264,0.00301756167369925,0.32478790561976,1.7418028771104346e-05,0.029991629478457526,0.0,0.0,0.0,0.0,0.0,0.02321401021195971,0.0,0.0,0.0,0.6290194286836086,0.5947864221300859,0.591978242143785,0.6038031346280961,0.5937343560454765,0.5938870689449991,0.6492237885226789,0.5940541883213156,0.5937956631275093,0.5937386673239029,0.5393048290105121,0.6290564211199712,0.5936485335957383,0.6284344740332894,0.6013103557659173,0.5921685897877939,0.593415779936866,0.5922867845744944,0.650035429068878,0.628908286465817,0.6287052744718284,0.3183247805838596,0.9182124708696823,0.5911581699981272,0.632771386522797,0.5966421733125234,0.7157594089195359,0.5277022388451689,0.5526571268860667,0.6808007491142269,0.786922953825445,0.6403266256187715,0.5101627815339735,0.6403266256187715,0.6403266256187715,0.5270666327121439,0.5270666327121439,0.5270666327121439,0.5270666327121439,0.5270666327121439,0.5270666327121439,0.5270666327121439,0.5163369387372654,0.5942052978322702,0.6299297995187547,0.5949840623997463,0.6297936094096626,0.5951349062712871,0.6296585340970055,0.5994429486473762,0.5992651005592625,0.6300510751568201,0.6300012910137879,0.597294434782847,0.5818111362182183,0.5949350272183247,0.4694968192273843,0.27435321527645046,0.3354382344431517,0.44878528423969904,0.2770285099946482,0.33414042353303236,0.335410179789635,0.770587066927176,0.6792233752929487,0.6493742287651832,0.5973307718673208,0.6680202272260158,0.765756339548504,0.2039366213007472,0.934804039426224,0.7782249452324,0.6021581079150667,0.5938325917518407,0.5937792929807736,0.255,0.25485714285714284,0.0,0.0
t0135,2024-01-06 15:00:00,0.2321,0.23209999999999997,0.23209999999999997,0.0055,0.19829999999999998,0.19829999999999998,0.19829999999999998,0.0,0.0,0.2321,0.2321,0.2321,0.0,0.0,0.2321,0.2321,0.2321,0.4319,0.4319,0.2321,0.08750000000000001,0.2784,0.2784,0.08750000000000001,0.0,0.0,0.18277929919898153,0.04736191818845894,0.0011932080462622049,0.267380012931892,3.540260523337191e-05,0.008788811258772575,0.0,0.0,0.00209717821764222,0.0002782907433084,0.0,0.02192500795319415,0.0,0.0,0.0,0.45338158180348404,0.515025700865106,0.5125940971636961,0.5228332743082846,0.5141147165984483,0.5142469507335613,0.47795936478814394,0.5143916594402724,0.5141678024149992,0.514118449735438,0.4571021247188334,0.4534082450328661,0.5140404029193181,0.45295996101952896,0.5206747765134001,0.5127589192327889,0.5138388614721197,0.5128612641260022,0.47855689557299036,0.4533014732532404,0.45315514724999995,0.21498905777323835,0.6759891690291844,0.47339799398320087,0.4662061007390883,0.46687144553547044,0.6584032202116864,0.6693212926119044,0.6662255973930101,0.5512758345724539,0.50642426624446,0.43556042246319143,0.4610876245419442,0.43556042246319143,0.43556042246319143,0.42679021461377487,0.42679021461377487,0.42679021461377487,0.42679021461377487,0.42679021461377487,0.42679021461377487,0.42679021461377487,0.41810188545373267,0.5145225052008536,0.42848833489534327,0.36543747479398786,0.42839569620271706,0.36553012265968304,0.42830381581247395,0.3857715090764762,0.3856570549395291,0.42857082852599565,0.42853696455485396,0.16099502305477215,0.5037903977847967,0.365407357528657,0.3161012629781183,0.2522073526018799,0.253742805954565,0.3394843688082833,0.2095586735130139,0.3763534028575336,0.2537215839656175,0.5404340750778907,0.5149357567876285,0.47807011908275987,0.438165263166906,0.387100329225511,0.6291431342287223,0.18098329931247442,0.7890788277531919,0.6569086157235634,0.521408845295962,0.5141997789193745,0.514153627501144,0.255,0.25485714285714284,0.0,0.0
t0136,2024-01-06 16:00:00,0.2331,0.23309999999999997,0.23309999999999997,0.0055,0.20629999999999998,0.20629999999999998,0.20629999999999998,0.0,0.0,0.2331,0.2331,0.2331,0.0,0.0,0.2331,0.2331,0.2331,0.4294,0.4294,0.2331,0.0583,0.2818,0.2818,0.0583,0.0,0.0,0.15279820978425948,0.0400202120629063,0.00205893011466489,0.298495009678706,0.0005459162052158662,0.004254119268919618,0.0,0.0,0.0032517093215254497,0.00140737177338178,0.0,0.02004726739675875,0.0,0.0,0.0,0.1676611613701421,0.36989104913454346,0.36814467328828376,0.3754984421777288,0.369236780958076,0.3693317514088443,0.33343336226024545,0.3694356810870233,0.3692749071493417,0.36923946209409503,0.3205405252943784,0.16767102147073612,0.36918340893277196,0.16750524539752001,0.37394821077653106,0.3682630483673428,0.36903866202553404,0.36833655238832774,0.33385021087400535,0.16763153711298506,0.16757742554642177,0.1545758155464383,0.4715826450661089,0.3630979659819771,0.3431844638342542,0.34304104237166744,0.42494062050941356,0.43007824139284884,0.430274737043526,0.42833651473764617,0.148458698012023,0.2822530750431977,0.3355972179682633,0.2822530750431977,0.2822530750431977,0.331612273905632,0.331612273905632,0.331612273905632,0.331612273905632,0.331612273905632,0.331612273905632,0.331612273905632,0.3248615179357236,0.3695296544083052,0.2776702012097313,0.2346238063379329,0.2776101692267669,0.23468328955024115,0.2775506286410174,0.11308924114623936,0.1130556888200857,0.27772365896145174,0.2777017143367915,0.23015992488536555,0.36182186338956085,0.2346044699865299,0.14057175923516244,0.2831970746844604,0.202315536873515,0.27067944676198047,0.16708641405139352,0.09402993840851741,0.20229861604665228,0.24826272613785938,0.16618769995424795,0.3335106265206809,0.33440792723013063,0.33854714864585866,0.22782641212369048,0.1323531983109032,0.44171498033,0.3677279963259867,0.3744754183928938,0.3692978726493757,0.3692647267374739,0.255,0.25485714285714284,0.0,0.0
t0137,2024-01-06 17:00:00,0.2332,0.23319999999999996,0.23319999999999996,0.0055,0.20629999999999998,0.20629999999999998,0.20629999999999998,0.0,0.0,0.2332,0.2332,0.2332,0.0,0.0,0.2332,0.2332,0.2332,0.2305,0.2305,0.2332,0.11109999999999999,0.2823,0.2823,0.1111,0.0,0.0,0.1462178490975877,0.03846663176835622,0.003204706300472325,0.31608102974988,0.001964341227469445,0.0029648304172684415,0.0,0.0,0.012516829416372399,0.00230679691999448,0.0,0.020427991784176223,0.0,0.0,0.0,0.12775264077356951,0.1543816932028591,0.15365280705991233,0.1567220548701296,0.154108620823497,0.1541482587088376,0.1406762441052356,0.15419163591336513,0.1541245335793668,0.154109739851166,0.13006386904515937,0.12776015386651784,0.15408634490291148,0.1276338376048541,0.15607503367528622,0.1537022133517945,0.15402593178213558,0.1537328917778972,0.1408521134212115,0.1277300680020822,0.12768883665507183,0.03604695376690652,0.19896172009726446,0.08484431253860518,0.05927601723331896,0.060772927199785755,0.11951203876013759,0.11829544615412821,0.11972680251678045,0.13161261299112387,0.03610690507379925,0.10614143147352058,0.09858219842036942,0.10614143147352058,0.10614143147352058,0.10189268569685314,0.10189268569685314,0.10189268569685314,0.10189268569685314,0.10189268569685314,0.10189268569685314,0.10189268569685314,0.09981841791370726,0.15423085762605382,0.10441803912829253,0.05012077775093744,0.10439546406651411,0.05013348466636327,0.10437307379494283,0.027504636303657865,0.027496475982493322,0.10443814194662353,0.10442988965787778,0.0788015020752785,0.15101385134511916,0.05011664708326866,0.05146954984897614,0.10814362468783884,0.0721301811278765,0.0965035005430219,0.05957018178524336,0.0351236604850183,0.072124148460661,0.05388965182719844,0.035027383712842114,0.1407088420609049,0.15104316778594531,0.08045736811967275,0.044958324055317855,0.0479004739523936,0.18778400363758682,0.15633030002317966,0.15629507469729476,0.1541341187066323,0.15412028457354318,0.255,0.25485714285714284,0.0,0.0
t0138,2024-01-06 18:00:00,0.2346,0.23459999999999998,0.23459999999999998,0.0055,0.20659999999999998,0.20659999999999998,0.20659999999999998,0.0,0.0,0.2346,0.2346,0.2346,0.0,0.0,0.2346,0.2346,0.2346,0.2083,0.2083,0.2346,0.3077,0.28049999999999997,0.28049999999999997,0.3077,0.0,0.0,0.15049782292756922,0.03252232602427053,0.0019059718306952825,0.349048498821832,0.00886144640029893,0.0030460179687544415,0.0,0.0,0.0429115632833765,0.0038077374451163,0.0,0.012808303575691203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0139,2024-01-06 19:00:00,0.23199999999999998,0.23199999999999996,0.23199999999999998,0.0687,0.20629999999999998,0.20629999999999998,0.20629999999999998,0.0,0.0,0.232,0.232,0.232,0.0,0.0,0.23199999999999998,0.23199999999999998,0.232,0.2052,0.2052,0.232,0.2018,0.28619999999999995,0.28619999999999995,0.2018,0.0,0.0,0.11692221408626051,0.023095392867303235,0.007069245972288625,0.265478195299038,0.03270944435672261,0.003811100909378034,0.0,0.0,0.08848549098076089,0.020804172892791,0.0,0.007943359066533111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0140,2024-01-06 20:00:00,0.23149999999999998,0.23149999999999998,0.2315,0.0444,0.2067,0.2067,0.2067,0.0,0.0,0.23149999999999998,0.23149999999999998,0.23149999999999998,0.0,0.0,0.23149999999999998,0.23149999999999998,0.2315,0.21,0.21,0.2315,0.1722,0.2946,0.2946,0.1722,0.0,0.0,0.09998858547102545,0.01563246385144121,0.022292879680161377,0.13883786596173078,0.06905030027728495,0.0029429444951365015,0.0,0.0,0.056325385414006904,0.00747956650328802,0.0,0.0038197690761003983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0141,2024-01-06 21:00:00,0.23149999999999998,0.23149999999999998,0.2315,0.040600000000000004,0.207,0.207,0.207,0.0,0.0,0.23149999999999998,0.23149999999999998,0.23149999999999998,0.0,0.0,0.23149999999999998,0.23149999999999998,0.2315,0.318,0.318,0.2315,0.1433,0.2946,0.2946,0.1433,0.0,0.0,0.07877332980915744,0.009385798218754786,0.014171997255266576,0.1197853431010144,0.05442919660488328,0.0007084525662960936,0.0,0.0,0.007505850286495611,0.00016527761651382,0.0,0.001960031724651145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0142,2024-01-06 22:00:00,0.2317,0.2317,0.23169999999999996,0.0207,0.2067,0.2067,0.2067,0.0,0.0,0.23170000000000002,0.23170000000000002,0.23170000000000002,0.0,0.0,0.2317,0.2317,0.2317,0.332,0.332,0.2317,0.0938,0.29669999999999996,0.29669999999999996,0.0938,0.0,0.0,0.052375613386616005,0.0038025696629537136,0.0060166253824475244,0.0936724515975876,0.03703167912400555,0.0002546444020128588,0.0,0.0,8.470433192523e-05,0.0,0.0,0.0011684484095454606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0143,2024-01-06 23:00:00,0.2306,0.23059999999999997,0.23059999999999997,0.0545,0.2109,0.2109,0.2109,0.0,0.0,0.23059999999999997,0.23059999999999997,0.23059999999999997,0.0,0.0,0.2306,0.2306,0.2306,0.3357,0.3357,0.2306,0.1522,0.2951,0.2951,0.1522,0.0,0.0,0.02480447949783241,0.0012898437060432793,0.001655922979212455,0.050525776143975805,0.0404404529438204,0.0003434487618705491,0.0,0.0,0.0,0.0,0.0,0.0007775348298999668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0144,2024-01-06 00:00:00,0.23109999999999997,0.2311,0.2311,0.054700000000000006,0.2872,0.2872,0.2872,0.0,0.0,0.2311,0.2311,0.2311,0.0,0.0,0.23109999999999997,0.23109999999999997,0.2311,0.3212,0.3212,0.2311,0.1841,0.2889,0.2889,0.18409999999999999,0.0,0.0,0.4940601735445395,0.06603424561143408,0.00158188094598819,0.501754100993458,0.053625756859483675,0.24415812813732643,0.0,0.0,0.241959199671816,0.31988842172965,0.0,0.04194959039353236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0145,2024-01-07 01:00:00,0.221,0.221,0.22099999999999997,0.0544,0.28009999999999996,0.28009999999999996,0.28009999999999996,0.0,0.0,0.221,0.221,0.221,0.0,0.0,0.221,0.221,0.221,0.3098,0.3098,0.221,0.1008,0.29549999999999993,0.29549999999999993,0.1008,0.0,0.0,0.016632068311860922,0.0015524518847278177,0.0005017702957064301,0.0244590430081058,0.011963072416412575,0.0,0.0,0.0,0.0,0.0,0.0,0.001130852491227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0146,2024-01-07 02:00:00,0.21309999999999998,0.2131,0.21309999999999998,0.054000000000000006,0.1762,0.1762,0.1762,0.0,0.0,0.2131,0.2131,0.2131,0.0,0.0,0.21309999999999998,0.21309999999999998,0.2131,0.0751,0.0751,0.2131,0.04359999999999999,0.29359999999999997,0.29359999999999997,0.0436,0.0,0.0,0.017751778759388614,0.002195695541859625,3.3804393131284e-05,0.0049761511449536,0.0014724733660300803,0.0,0.0,0.0,0.0,0.0,0.0,0.001376508979644166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0147,2024-01-07 03:00:00,0.2137,0.21369999999999997,0.21369999999999997,0.054799999999999995,0.17129999999999998,0.17129999999999998,0.17129999999999998,0.0,0.0,0.21370000000000003,0.21370000000000003,0.21370000000000003,0.0,0.0,0.2137,0.2137,0.2137,0.049100000000000005,0.049100000000000005,0.2137,0.026799999999999997,0.292,0.292,0.0268,0.0,0.0,0.020378077639304205,0.002497869058500051,1.7894007915179002e-05,0.000858997201619062,2.8301497427592642e-05,0.00010193941612573713,0.0,0.0,0.0,0.0,0.0,0.00107099950593356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0148,2024-01-07 04:00:00,0.21459999999999999,0.2146,0.21459999999999999,0.054099999999999995,0.1727,0.1727,0.1727,0.0,0.0,0.2146,0.2146,0.2146,0.0,0.0,0.21459999999999999,0.21459999999999999,0.2146,0.0494,0.0494,0.2146,0.0215,0.29439999999999994,0.29439999999999994,0.0215,0.0,0.0,0.018330970887101845,0.002071258886690954,0.00026073731621533,0.0,0.0,0.0013432617857021337,0.0,0.0,0.0,0.0,0.0,0.0006970063941479377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0149,2024-01-07 05:00:00,0.2155,0.21549999999999997,0.2155,0.0544,0.1726,0.1726,0.1726,0.0,0.0,0.21550000000000002,0.21550000000000002,0.21550000000000002,0.0,0.0,0.2155,0.2155,0.21550000000000002,0.0494,0.0494,0.21550000000000002,0.025500000000000002,0.2947,0.2947,0.025500000000000002,0.0,0.0,0.007210813612722769,0.0007570255889547377,0.000307931049141675,0.0,0.0,0.008541115243699196,0.0,0.0,0.0,0.0,0.0,1.3374808037975104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0150,2024-01-07 06:00:00,0.21459999999999999,0.2146,0.21459999999999999,0.0941,0.1719,0.1719,0.1719,0.0,0.0,0.2146,0.2146,0.2146,0.0,0.0,0.21459999999999999,0.21459999999999999,0.2146,0.0492,0.0492,0.2146,0.0407,0.2941,0.2941,0.04069999999999999,0.0,0.0,0.0017166731542077025,0.00018773919194907323,0.00075543177986254,0.0,0.0,0.013027502939094047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0151,2024-01-07 07:00:00,0.2148,0.2148,0.2148,0.09670000000000001,0.1714,0.1714,0.1714,0.0,0.0,0.21480000000000002,0.21480000000000002,0.21480000000000002,0.0,0.0,0.2148,0.2148,0.21480000000000002,0.05670000000000001,0.05670000000000001,0.21480000000000002,0.046700000000000005,0.2958,0.2958,0.046700000000000005,0.0,0.0,0.00041403084175421024,0.0,0.008878468693033974,0.0052089699744377405,0.0002636366756481405,0.010243132841196989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
