timestep,datetime,Hydro 16,Hydro 17,Hydro 18,Hydro 19,Hydro 20,Hydro 21,Hydro 22,Hydro 23,Hydro 24,Hydro 25,Hydro 26,Hydro 27,Hydro 28,Hydro 29,Hydro 30,Hydro 31,Hydro 32,Hydro 33,Hydro 34,Hydro 35,Hydro 40,Hydro 41,Hydro 42,Hydro 43,Wind 10,Wind 11,Wind 12,Wind 13,Wind 14,Wind 15,Wind 16,Wind 17,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Solar 10,Solar 11,Solar 12,Solar 13,Solar 14,Solar 15,Solar 16,Solar 17,Solar 18,Solar 19,Solar 01,Solar 20,Solar 21,Solar 22,Solar 23,Solar 24,Solar 25,Solar 26,Solar 27,Solar 28,Solar 29,Solar 02,Solar 30,Solar 31,Solar 32,Solar 33,Solar 34,Solar 35,Solar 36,Solar 37,Solar 38,Solar 39,Solar 03,Solar 40,Solar 41,Solar 42,Solar 43,Solar 44,Solar 45,Solar 46,Solar 47,Solar 48,Solar 49,Solar 04,Solar 50,Solar 51,Solar 52,Solar 53,Solar 54,Solar 55,Solar 56,Solar 57,Solar 58,Solar 59,Solar 05,Solar 60,Solar 61,Solar 62,Solar 63,Solar 64,Solar 65,Solar 66,Solar 67,Solar 68,Solar 69,Solar 06,Solar 70,Solar 71,Solar 72,Solar 73,Solar 74,Solar 75,Solar 07,Solar 08,Solar 09
t0136,1/6/24 15:00,0.23209999999999997,0.23209999999999997,0.23209999999999997,0.00046650422552587745,0.018567076276166473,0.018567076276166473,0.018567076276166473,0.0,0.0,0.031599176150247855,0.031599176150247855,0.031599176150247855,0.0,0.0,0.23209999999999997,0.23209999999999997,0.2321,0.03719560585765783,0.03719560585765783,0.2321,0.010381202929949448,0.024959401620610843,0.024959401620610843,0.01899624765478424,5.642043422843807e-05,0.0,0.08452065701483374,0.027844950689702382,0.033608112889499504,0.18369637659451057,0.034876957767625213,0.048017436167420664,0.0,8.06676146648471e-05,0.165268955119672,0.1797221006765766,2.7378251746591815e-05,0.009618590842921701,0.0,4.2803090466961684e-05,6.466074948444999e-05,0.3813479472387827,0.5155722094108536,0.5131380327128837,0.5233881066913654,0.5146602624583724,0.5147926362590067,0.4693626647902848,0.5149375028937742,0.5147134030007652,0.514664110568045,0.30411314826189006,0.3813703748129871,0.5145858703398866,0.5024198068304566,0.5212272811970207,0.5133030208842787,0.5143841128254402,0.5134054846346439,0.46994944902297703,0.5027986107028021,0.5026363075063152,0.0,0.6638306559844422,0.547810772729694,0.7751638434929126,0.8270892161998332,0.7190995589594439,0.6784688341871422,0.6443589266043623,0.600074819705827,0.43721820688265894,0.4264407724961091,0.3831441106385714,0.4264407724961091,0.4264407724961091,0.4645697137528571,0.4645697137528571,0.4645697137528571,0.4645697137528571,0.4645697137528571,0.4645697137528571,0.4645697137528571,0.45511229914445456,0.5150684856003959,0.4195167582290362,0.45529085804028635,0.4194260581869558,0.4554062851846886,0.4193361021476827,0.3330534076533298,0.33295459407472544,0.41959752428511554,0.4195643693279613,0.42485356414452496,0.5043250975661367,0.4552533351019836,0.2840535774728797,0.20018115659978877,0.4195009159676667,0.5612533621159095,0.3464533900619229,0.158146697934617,0.419465830869225,0.546163205423747,0.5077821774815316,0.4129342889663649,0.42970730079815006,0.6177191111947757,0.7188878919869246,1.18082464902738,0.802235286948716,0.0,0.5219621546927287,0.5147454155554343,0.5146992143874723
t0137,1/6/24 16:00,0.2331,0.23309999999999997,0.23309999999999997,0.00046650422552587745,0.019316126252007782,0.019316126252007782,0.019316126252007782,0.0,0.0,0.03173532081267891,0.03173532081267891,0.03173532081267891,0.0,0.0,0.2331,0.2331,0.23310000000000003,0.036980303670475285,0.036980303670475285,0.23310000000000003,0.006916847209326317,0.025264221899023477,0.025264221899023477,0.012656928437416242,7.610544269789939e-05,0.0,0.06461460827804513,0.022795276968997615,0.05159317656394849,0.1417523439430076,0.057670748251856384,0.029417218519349832,0.0,4.3784703257515264e-05,0.109950900533478,0.11997494008912642,3.697572786106064e-05,0.007365588138692407,0.0,5.773702743239716e-05,8.722079363498975e-05,0.0887866647324072,0.37837231369112917,0.37658590035788053,0.3841083077645454,0.37770304666688725,0.37780019422508454,0.3523976588981409,0.3779065101256977,0.3777420458790429,0.377705870748818,0.38072259059495556,0.08879188639290407,0.3776484511757459,0.25275055113315703,0.3825225036291552,0.3767069832149531,0.37750038373504236,0.3767821801429244,0.35283821671279114,0.25294111465434993,0.2528594653606616,0.2373102260488583,0.4984042971936355,0.4484362070460192,0.7507119451461919,0.5963252183262834,0.4570743622313424,0.43838049420693775,0.4140867514615066,0.4944127209538654,0.3454042737854385,0.3423528367640052,0.4302690266795553,0.3423528367640052,0.3423528367640052,0.38276756282142854,0.38276756282142854,0.38276756282142854,0.38276756282142854,0.38276756282142854,0.38276756282142854,0.38276756282142854,0.37497542434772724,0.37800263677653817,0.33679413769249894,0.27872055585707095,0.3367213223833074,0.2787912181980354,0.3366491043703609,0.2631136320293678,0.2630355688750423,0.33685897785365637,0.33683236057321225,0.34424952364116346,0.3701181920504542,0.2786975850153858,0.32176906045056297,0.24078184656752552,0.4642482917344649,0.6211212054007,0.3834089232698087,0.2421685318501579,0.4642094641743849,0.4537837050764926,0.2678293795037837,0.29722716229818164,0.419417200720678,0.5373267952576788,0.5269839956187381,0.5357241382529679,0.573019746395176,0.35668616802423997,0.383061818549091,0.37776553951224545,0.37773163302446766
t0138,1/6/24 17:00,0.2332,0.23319999999999996,0.23319999999999996,0.00046650422552587745,0.019316126252007782,0.019316126252007782,0.019316126252007782,0.0,0.0,0.031748935278922016,0.031748935278922016,0.031748935278922016,0.0,0.0,0.2332,0.2332,0.2332,0.019850861658231373,0.019850861658231373,0.2332,0.013181161663055812,0.025309048410554747,0.025309048410554747,0.024119807022246042,9.0776358195003e-05,0.0,0.047626070579637234,0.01832586798159029,0.07373647824160376,0.107703467258291,0.08765496963773513,0.015415445391825353,5.2839896210151386e-05,1.4931024288604131e-05,0.06371179272934979,0.06985102664783979,4.4136876696343545e-05,0.005473085268556266,4.973276249184011e-06,6.886704709910542e-05,0.00010403442811200421,0.12755504602649637,0.178621476594698,0.17777814906821884,0.1813293167142273,0.17830552994696325,0.17835139123137797,0.13836716463185636,0.17840158069415185,0.1783239406408996,0.17830686313564098,0.12978682370036812,0.1275625477064722,0.17827975658329479,0.13940002657030737,0.18058069249938863,0.17783530969529932,0.17820985711143245,0.17787080855666834,0.13854014743730533,0.13950512845751808,0.13946009625617034,0.036046953766972596,0.19569593526428647,0.21164047213323883,0.24631929880026848,0.25471853990617505,0.136323250875916,0.1889829568116551,0.10991388476413345,0.17731317186507997,0.0873602728841995,0.11009472400010058,0.09803759532053653,0.11009472400010058,0.11009472400010058,0.1372734312337143,0.1372734312337143,0.1372734312337143,0.1372734312337143,0.1372734312337143,0.1372734312337143,0.1372734312337143,0.13447890607319998,0.17844696003003918,0.10830714295984498,0.043781449335024286,0.10828372682155825,0.043792548981734306,0.10826050276336664,0.06654717511664866,0.06652743124263925,0.10832799442909004,0.10831943477416843,0.0851968233469847,0.17472488230885586,0.043777841073199625,0.1114491393767132,0.12845872801724822,0.0,0.0,0.0,0.0,0.0,0.24339818852054274,0.03502738370946919,0.1400877699201897,0.1510431678275907,0.21679130630160204,0.25869156965767665,0.3903089973777508,0.1877840035882796,0.0,0.18083529153812095,0.17833503148264823,0.17831902495496732
t0139,1/6/24 18:00,0.23459999999999998,0.23459999999999998,0.23459999999999998,0.00046650422552587745,0.019344215626101835,0.019344215626101835,0.019344215626101835,0.0,0.0,0.03193953780632549,0.03193953780632549,0.03193953780632549,0.0,0.0,0.23459999999999998,0.23459999999999998,0.23459999999999998,0.017938978236050306,0.017938978236050306,0.23459999999999998,0.03650624161766223,0.025147672969042176,0.025147672969042176,0.06680166175288127,9.67332660566542e-05,0.0,0.03540115617234021,0.014965123607300049,0.1000359684436145,0.0874009611883276,0.12553788349108896,0.008026598865191773,0.00024695013042,1.7323577034611026e-06,0.033133455120003305,0.036525166688708394,4.705308916647727e-05,0.0041977085484773856,8.990044417488493e-05,7.338622709035058e-05,0.00011086135886055542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0140,1/6/24 19:00,0.23199999999999998,0.23199999999999996,0.23199999999999998,0.005827061871568688,0.019316126252007782,0.019316126252007782,0.019316126252007782,0.0,0.0,0.03158556168400475,0.03158556168400475,0.03158556168400475,0.0,0.0,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.017672003523943942,0.017672003523943942,0.23199999999999998,0.02394202001444341,0.025658695200498648,0.025658695200498648,0.04381077459126239,9.221719065170059e-05,6.722668119525362e-05,0.028945141603994567,0.013009406609179524,0.12996942879478676,0.0843818978887332,0.1701359576449164,0.007967725432908026,0.0005427707240153609,6.880901700933184e-06,0.0216170806599979,0.023738554923720397,4.4862690077894274e-05,0.0036698714878440663,0.00027172064786450123,6.996012908109217e-05,0.00010568570728877108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0141,1/6/24 20:00,0.23149999999999998,0.23149999999999998,0.2315,0.003765961384245265,0.01935357875079985,0.01935357875079985,0.01935357875079985,0.0,0.0,0.03151748935278922,0.03151748935278922,0.03151748935278922,0.0,0.0,0.23149999999999998,0.23149999999999998,0.23150000000000004,0.018085383723334438,0.018085383723334438,0.23150000000000004,0.020430207366140513,0.026411780594223975,0.026411780594223975,0.03738461538461538,8.339257804386626e-05,0.00013800335075784517,0.025905111877279587,0.011801309779238807,0.16086393621180697,0.09332708215605301,0.21355573639787892,0.012040519014582677,0.0007697936130062192,1.4823228377933367e-05,0.0198623050055958,0.0215202895637934,4.0569608693420724e-05,0.003505374896746763,0.00042841829240263305,6.326537982018192e-05,9.557224380298191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0142,1/6/24 21:00,0.23149999999999998,0.23149999999999998,0.2315,0.003443649373881932,0.0193816681248939,0.0193816681248939,0.0193816681248939,0.0,0.0,0.03151748935278922,0.03151748935278922,0.03151748935278922,0.0,0.0,0.23149999999999998,0.23149999999999998,0.23150000000000004,0.027386438209620726,0.027386438209620726,0.23150000000000004,0.01700144434127721,0.026411780594223975,0.026411780594223975,0.031110426159206644,7.611227421630722e-05,0.0001356552819094277,0.023666299280868823,0.01057750383761373,0.189019958090304,0.108930439368666,0.24854757466441735,0.02132907620222669,0.0011130338474111478,1.5222792720734235e-05,0.0184146149382084,0.01969022103934922,3.7027817724278084e-05,0.00326797377918127,0.0005386714463281614,5.77422106367968e-05,8.722863576709698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0143,1/6/24 22:00,0.2317,0.2317,0.23169999999999996,0.0017557522669792117,0.01935357875079985,0.01935357875079985,0.01935357875079985,0.0,0.0,0.031544718285275435,0.031544718285275435,0.031544718285275435,0.0,0.0,0.2317,0.2317,0.23170000000000002,0.028592130457843017,0.028592130457843017,0.23170000000000002,0.011128649540905807,0.026600051942655308,0.026600051942655308,0.02036397748592871,7.000292906533493e-05,0.00012476656318775119,0.021700070235526565,0.009396895884009642,0.21305335081590202,0.12919870112860202,0.27082321579022406,0.03852923626155244,0.0014662077244597044,1.400089591872921e-05,0.0171814908811542,0.0181517284432996,3.405568574716791e-05,0.002960583701267303,0.0006205628080923191,5.31073828880462e-05,8.022700770778733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0144,1/6/24 23:00,0.2306,0.23059999999999997,0.23059999999999997,0.004622632780210968,0.019746829988116534,0.019746829988116534,0.019746829988116534,0.0,0.0,0.031394959156601274,0.031394959156601274,0.031394959156601274,0.0,0.0,0.2306,0.2306,0.23060000000000003,0.028910777694873192,0.028910777694873192,0.23060000000000003,0.018057360982152066,0.026456607105755245,0.026456607105755245,0.033042615920664695,6.720281322811504e-05,0.0001197759016818289,0.019601824667344003,0.00828691166934225,0.24226337958427824,0.1524911320358732,0.29631206032357194,0.0610508096917109,0.0015933189526153827,1.3440859749990368e-05,0.011627828039954699,0.01216218221889288,3.2693458451343904e-05,0.00264159190879066,0.000654593644558741,5.09830878506933e-05,7.701792845564879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0145,1/7/24 0:00,0.2134,0.2134,0.21339999999999998,0.004419067299981493,0.01838917690690416,0.01838917690690416,0.01838917690690416,0.0,0.0,0.029053270962787127,0.029053270962787127,0.029053270962787127,0.0,0.0,0.2134,0.2134,0.2134,0.003263981157687501,0.003263981157687501,0.2134,0.016977715877437325,0.02656419073343029,0.02656419073343029,0.03106700616456714,3.360140661405752e-05,0.0001197759016818289,0.01784281798242154,0.007324037179967922,0.27811539687749,0.17539243123984039,0.3328231736559793,0.08698511821703077,0.0017687977372096869,1.3440859749990368e-05,0.00488751367556914,0.0042322766805522796,1.634672922567191e-05,0.0023726495442436923,0.0007161038129841445,2.5491543925346682e-05,3.8508964227824515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0146,1/7/24 1:00,0.221,0.221,0.22099999999999997,0.004614150885201406,0.026226112279143874,0.026226112279143874,0.026226112279143874,0.0,0.0,0.030087970397263145,0.030087970397263145,0.030087970397263145,0.0,0.0,0.221,0.221,0.221,0.026680247035661953,0.026680247035661953,0.221,0.011959145775301763,0.026492468314980262,0.026492468314980262,0.021883677298311442,0.0,0.00017881088616813673,0.018272957358261843,0.007026336152001839,0.31406643322330496,0.19476640898653602,0.3655220233933465,0.1145455138668816,0.0030098189720714607,1.3440859749990368e-05,0.00268925858592691,0.001060038066474316,0.0,0.002963051144065286,0.0013380212131554154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0147,1/7/24 2:00,0.21309999999999998,0.21309999999999996,0.21309999999999998,0.004580223305163161,0.016497825717904854,0.016497825717904854,0.016497825717904854,0.0,0.0,0.02901242756405781,0.02901242756405781,0.02901242756405781,0.0,0.0,0.21309999999999998,0.21309999999999998,0.2131,0.006467677702963888,0.006467677702963888,0.2131,0.0051728051170948095,0.02632212757116144,0.02632212757116144,0.00946555883141249,0.0,0.0005570062779778837,0.021886899967692105,0.008011757218093508,0.3512650944014175,0.21175721056080798,0.4028457363816408,0.14343361624978193,0.0058850633645134345,2.6310095968989422e-05,0.0015664172132952001,0.000314689837142522,0.0,0.0052709640623375105,0.0030192260096255177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0148,1/7/24 3:00,0.2137,0.21369999999999997,0.21369999999999997,0.004648078465239651,0.016039032607702054,0.016039032607702054,0.016039032607702054,0.0,0.0,0.029094114361516446,0.029094114361516446,0.029094114361516446,0.0,0.0,0.2137,0.2137,0.2137,0.0042285349562653386,0.0042285349562653386,0.2137,0.0031796141545445164,0.026178682734261372,0.026178682734261372,0.005818279281693915,0.0,0.0011310214847084997,0.02652317315686082,0.009747593227826694,0.3896440274772425,0.226331412332766,0.44330595547102203,0.1778343582679231,0.009109228566322345,5.3840397898066586e-05,0.00048183342739835204,4.7761401964383205e-05,0.0,0.008303828180914687,0.00503275878522268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0149,1/7/24 4:00,0.21459999999999999,0.21459999999999996,0.21459999999999999,0.0045887052001727215,0.01617011635347428,0.01617011635347428,0.01617011635347428,0.0,0.0,0.029216644557704397,0.029216644557704397,0.029216644557704397,0.0,0.0,0.21459999999999999,0.21459999999999999,0.21459999999999999,0.0042543712187272445,0.0042543712187272445,0.21459999999999999,0.0025508098627875786,0.02639384998961147,0.02639384998961147,0.004667649423746984,0.0,0.001613786564845988,0.03009316855686657,0.011150647168747821,0.42756491792270007,0.241164544896558,0.46866844299423144,0.2131427009729244,0.011959694074782956,7.941227698918501e-05,4.21329368840286e-05,4.7268977337064394e-07,0.0,0.010854877062488132,0.006848019273116565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0150,1/7/24 5:00,0.2155,0.21549999999999997,0.2155,0.004614150885201406,0.016160753228776265,0.016160753228776265,0.016160753228776265,0.0,0.0,0.029339174753892344,0.029339174753892344,0.029339174753892344,0.0,0.0,0.2155,0.2155,0.21550000000000002,0.0042543712187272445,0.0042543712187272445,0.21550000000000002,0.0030253791395852677,0.02642074589653023,0.02642074589653023,0.0055360493165371215,0.0,0.002256154059670108,0.03323931483824461,0.012376634865197442,0.46000267529100003,0.258626173229414,0.48334801909038133,0.24227759273636723,0.015055946418515652,0.00012273793488523947,6.69963721343395e-05,4.7965588626197195e-05,0.0,0.013043913773278671,0.009030826313861866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0151,1/7/24 6:00,0.21459999999999999,0.21459999999999996,0.21459999999999999,0.007981463203997285,0.01609521135589015,0.01609521135589015,0.01609521135589015,0.0,0.0,0.029216644557704397,0.029216644557704397,0.029216644557704397,0.0,0.0,0.21459999999999999,0.21459999999999999,0.21459999999999999,0.0042371470437526405,0.0042371470437526405,0.21459999999999999,0.004828742391416486,0.02636695408269271,0.02636695408269271,0.008835968909139642,0.0,0.0028921911144306985,0.03565593628503836,0.013281527252700475,0.47811275352357996,0.28125173025273,0.4885950849302061,0.26629768196369297,0.01789537354946913,0.00015515277940025317,0.000224695680829197,0.000180533461823972,0.0,0.014578253503990453,0.011104453534924157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0152,1/7/24 7:00,0.21480000000000002,0.2148,0.2148,0.008201992474245882,0.016048395732400068,0.016048395732400068,0.016048395732400068,0.0,0.0,0.029243873490190607,0.029243873490190607,0.029243873490190607,0.0,0.0,0.21480000000000002,0.21480000000000002,0.21480000000000002,0.004883053605300299,0.004883053605300299,0.21480000000000002,0.00554059630661302,0.026519364221899024,0.026519364221899024,0.010138568748324845,0.0,0.0032056638818619876,0.037211911975444927,0.01385440573762426,0.4858396979916775,0.31292141063249196,0.4891137618270903,0.2846597311489666,0.02001586574309913,0.00015515277940025317,0.000382584445797238,0.00032457138841753,0.0,0.015576467824553608,0.012558668409424096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0153,1/7/24 8:00,0.2138,0.2138,0.21380000000000002,0.009075627660230706,0.016123300729984198,0.016123300729984198,0.016123300729984198,0.0,0.0,0.02910772882775955,0.02910772882775955,0.02910772882775955,0.0,0.0,0.2138,0.2138,0.21380000000000002,0.02560373609974919,0.02560373609974919,0.21380000000000002,0.007213453007324873,0.026349023478080196,0.026349023478080196,0.013199678370410075,0.0,0.003790567666845933,0.039232906417772204,0.014705232043810376,0.49200266255014,0.34577074268049,0.4914107881701177,0.2993609842358997,0.022486297188742087,0.0001550141534178805,0.000476037779809571,0.000411494837603756,0.0,0.016822178376657965,0.014462829670969578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09722527616620728,0.0,0.16674626124800743,0.16884758666239005,0.16260775188086138,0.15884017781386398,0.071884601894764,0.41195374411628394,0.18895753555959424,0.094827589570291,0.2982570087467286,0.1763463214113272,0.2982570087467286,0.2982570087467286,0.14628833825988571,0.14628833825988571,0.14628833825988571,0.14628833825988571,0.14628833825988571,0.14628833825988571,0.14628833825988571,0.14331029335867634,0.0,0.2934142828231983,0.08765012918215909,0.2933508462922932,0.08767235059060471,0.2932879301245098,0.07223544525082608,0.07221401372458047,0.29347077142337136,0.2934475825094969,0.1892006456859058,0.0,0.21250997836810576,0.2255898095494137,0.0,0.3688758186657917,0.49352167194169044,0.30464362060768524,0.18750921555006722,0.368844967614175,0.32189046238107083,0.38340509165362113,0.0,0.5040170971404306,0.26951416381437854,0.5075082278233571,0.827979430064988,0.0,0.0,0.0,0.0,0.0
